n_components,n_neighbors,min_dist,min_cluster_size,min_samples,top_n_words,coherence_score,cohenrece_score_umass,n_topics
12,10,0.05,5,5,10,0.37864931922659595,-14.23943567980163,23
5,5,0.0,5,5,5,0.3786171367857289,-13.23155189141459,18
14,15,0.05,5,5,5,0.37849460704391263,-12.440578090042337,20
19,5,0.025,5,5,10,0.37822754210574305,-14.71332341307643,14
14,20,0.0,5,5,5,0.37801715082345805,-13.13385897073268,25
5,15,0.0,5,5,5,0.3779160066305837,-12.647386409643435,27
5,5,0.0,5,5,10,0.37789797069379594,-15.485111103136703,18
9,5,0.05,5,5,10,0.3777829689354866,-15.54815758036839,28
4,5,0.01,5,5,5,0.37777728325294674,-12.823590807160983,22
14,10,0.025,5,5,10,0.3777554644170668,-13.411467327208022,16
3,10,0.01,5,5,5,0.3776235009975453,-12.086876155940462,12
16,20,0.025,5,5,10,0.37746526309105444,-13.32190341512397,9
6,30,0.025,5,5,5,0.37692831123372156,-12.366309051986685,16
9,25,0.05,5,5,10,0.3761977704429045,-15.913768550353115,3
2,15,0.01,5,5,5,0.37611118047783343,-12.280888546053177,17
6,10,0.01,5,5,10,0.3759625843074207,-14.522993957667875,20
4,30,0.0,5,5,10,0.37584548865825085,-14.337254060804495,17
12,10,0.0,5,5,5,0.3757918420818414,-12.609647078972216,25
3,15,0.025,5,5,5,0.37551458160272466,-12.591296222942066,31
11,5,0.05,5,5,10,0.3754196263033144,-14.56819983380098,20
8,5,0.01,5,5,5,0.3752547732123664,-12.89751073640375,24
20,5,0.025,5,5,10,0.37520213346344766,-15.031447172267557,24
10,5,0.01,5,5,5,0.37520045232414795,-12.784088916615111,12
3,30,0.01,5,5,10,0.3751483849357782,-14.67420310875617,18
10,15,0.0,5,5,5,0.3750703906515674,-12.107764378343598,16
14,20,0.05,5,5,5,0.37493933371036614,-11.87874221601394,17
11,10,0.01,5,5,5,0.3747750412883922,-12.124201755759334,21
8,30,0.0,5,5,5,0.37469142221125984,-12.736185836810582,19
14,15,0.05,5,5,10,0.37450389782733196,-14.405014501166946,20
5,5,0.025,5,5,5,0.37428891204693365,-12.712099027440885,18
14,25,0.05,5,5,5,0.3741928021281579,-11.21438156136886,18
10,10,0.05,5,5,10,0.3738648079317053,-13.159895779594706,20
4,20,0.025,5,5,10,0.3738536422543548,-14.079687793273802,19
18,15,0.025,5,5,5,0.3738027153961431,-12.414319932360641,22
20,5,0.0,5,5,10,0.3737627673795568,-15.253459534567751,12
12,20,0.05,5,5,10,0.37374076266319495,-14.121118307025856,16
20,10,0.05,5,5,10,0.3732648687375415,-12.441952444498675,21
14,5,0.05,5,5,5,0.37227641987721,-12.019990651160132,16
9,5,0.05,5,5,5,0.3721887099320392,-12.466231598884404,28
20,5,0.0,5,5,5,0.3721135192368218,-12.910267573548522,12
11,5,0.05,5,5,5,0.3720599703250027,-12.747272405761,20
2,25,0.01,5,5,10,0.37204726855480047,-14.328851701317241,19
7,5,0.01,5,5,5,0.37187711321380146,-12.970166141621725,12
16,5,0.0,5,5,10,0.3718624204045196,-15.051543695915857,27
3,30,0.05,5,5,5,0.371514307826885,-12.793606066002916,12
15,20,0.01,5,5,10,0.37122782520916014,-13.254996852767606,18
6,10,0.025,5,5,10,0.3709212525006179,-14.049757654194492,18
9,5,0.0,5,5,10,0.37073771419080215,-15.907885050058162,17
14,10,0.05,5,5,10,0.3706672714363837,-13.838976712447803,20
20,15,0.025,5,5,10,0.37061091016547043,-14.384205782392735,17
13,25,0.05,5,5,5,0.37060617772871257,-11.645405465169185,15
6,30,0.05,5,5,5,0.3704694262901098,-11.20619214981108,12
19,10,0.0,5,5,10,0.37046746162118727,-13.756721319054014,21
3,15,0.05,5,5,10,0.3703382406609165,-15.73868668996101,21
2,5,0.025,5,5,10,0.3700975625231211,-14.878592739550074,26
7,10,0.01,5,5,5,0.36999800404561306,-11.108446807258034,13
12,5,0.0,5,5,10,0.36968544554460453,-13.82635831607899,23
11,20,0.025,5,5,5,0.3695433793507266,-11.798501389196094,14
15,10,0.025,5,5,10,0.36951861932587765,-14.512221477690076,15
2,20,0.025,5,5,10,0.36932471719321086,-16.025520765229498,22
12,5,0.05,5,5,10,0.3693225087078635,-14.576667906291384,26
12,10,0.025,5,5,10,0.3692272094127787,-14.278765341670546,21
2,30,0.0,5,5,10,0.3688032342541402,-15.668528663440537,21
5,5,0.05,5,5,10,0.3687826929681311,-15.3874158943582,26
17,5,0.025,5,5,10,0.36868305025655135,-14.682188140537543,21
20,20,0.01,5,5,10,0.36866050862686994,-13.764335394922323,20
7,30,0.025,5,5,10,0.3685971070039493,-14.289647786372,19
10,25,0.0,5,5,10,0.368536299088612,-12.02016414769899,15
12,10,0.0,5,5,10,0.3682837960732151,-14.321737394071455,25
9,10,0.0,5,5,10,0.3682385527774861,-13.962299781859938,26
13,25,0.05,5,5,10,0.3679635918948686,-13.397187464149196,15
5,15,0.025,5,5,10,0.36789317538621386,-14.60054195838337,24
8,10,0.05,5,5,10,0.3678606844115325,-13.687472386526684,23
2,15,0.05,5,5,10,0.3676492034272095,-16.136355922179042,14
7,10,0.025,5,5,10,0.36759301059015953,-14.817331168842534,25
8,5,0.025,5,5,10,0.36758180039750316,-14.840965137250533,25
2,20,0.0,5,5,10,0.36722293685667734,-15.39160242034717,24
11,5,0.025,5,5,5,0.36698496551178666,-13.848027021956733,20
13,20,0.05,5,5,10,0.36685391420318764,-14.454552641094747,17
10,10,0.025,5,5,10,0.36680335958782384,-13.627257311024685,22
17,5,0.01,5,5,10,0.3667351404775953,-14.700826703499075,25
20,5,0.01,5,5,10,0.36672282940872925,-15.180411418187326,12
17,10,0.05,5,5,10,0.36652754368877477,-13.80232080574269,22
18,20,0.05,5,5,10,0.3660838783457481,-13.67701752357596,16
3,30,0.05,5,5,10,0.36602262937717556,-14.32987706094275,12
3,5,0.01,5,5,5,0.36592495675714504,-13.49631464387243,23
6,10,0.05,5,5,10,0.3657196646412024,-14.150254135222884,21
2,10,0.01,5,5,10,0.3656413898870827,-16.1635609920853,27
6,20,0.025,5,5,10,0.36563102886559107,-12.74675778610875,16
4,15,0.025,5,5,10,0.3653792266703865,-14.534780957220448,22
13,15,0.01,5,5,10,0.3650856604915813,-14.068094845969592,20
18,20,0.01,5,5,10,0.3649811172061653,-13.53664614664517,18
9,10,0.025,5,5,10,0.36489881249446054,-13.253625915061061,19
14,5,0.01,5,5,10,0.3648737808124291,-14.436053686287833,24
9,15,0.01,5,5,5,0.36483317382819674,-11.883114937766125,12
19,5,0.0,5,5,10,0.3647499261370636,-14.94710963036879,33
14,15,0.025,5,5,10,0.36472619404323037,-13.800828753424948,18
18,5,0.01,5,5,10,0.3646776996000789,-14.588579449109602,13
7,20,0.0,5,5,10,0.3645683101910293,-15.39593079409379,21
10,20,0.025,5,5,10,0.36441816271540944,-13.063667228152266,17
16,5,0.01,5,5,10,0.36437599766715784,-14.81908026684589,26
12,5,0.025,5,5,10,0.36435272140036223,-14.4946234546557,22
13,25,0.01,5,5,10,0.3642541557711181,-14.281060489925556,22
4,30,0.05,5,5,10,0.364170968991311,-13.972288010231,22
10,15,0.05,5,5,10,0.3641202016642723,-14.27618615197624,16
5,10,0.05,5,5,10,0.36398224338034585,-14.066938793668331,22
16,15,0.01,5,5,10,0.3639582186767585,-14.236890514953842,23
4,15,0.01,5,5,10,0.3639208776677861,-14.368036985233923,20
16,15,0.0,5,5,10,0.3637905729656053,-14.007853343508499,23
18,20,0.0,5,5,10,0.36351348318179644,-13.131375939897776,18
3,5,0.01,5,5,10,0.3634980348739336,-15.272565436519319,23
20,20,0.025,5,5,10,0.36339413122838443,-13.580014995149728,20
20,10,0.01,5,5,10,0.3633864518149581,-14.079606408872873,19
7,5,0.025,5,5,10,0.36324967878677256,-14.426956128704598,22
7,20,0.05,5,5,5,0.3632410650921696,-12.752141622965079,19
14,10,0.01,5,5,10,0.3631882420650222,-13.315702008459922,21
11,10,0.025,5,5,10,0.36318418689767035,-13.87254038874374,21
12,25,0.025,5,5,10,0.3631482052141347,-13.944879808516092,21
10,5,0.025,5,5,10,0.36287856307477573,-15.503012070687124,16
4,10,0.01,5,5,10,0.362783653855125,-13.925572520955445,23
7,10,0.01,5,5,10,0.36271849832171227,-14.477611763493563,13
17,25,0.05,5,5,10,0.3626643378731184,-13.83557746522526,12
13,15,0.025,5,5,5,0.3625265141777882,-12.348811021814996,15
2,20,0.05,5,5,10,0.36245563818301907,-14.670318742755656,20
20,5,0.05,5,5,10,0.3624129111315043,-14.293053752451733,23
18,10,0.0,5,5,10,0.362409227270478,-14.932614989818967,25
7,15,0.05,5,5,10,0.3624053448735204,-14.609883046648172,17
3,10,0.025,5,5,10,0.36232754158421066,-13.63592237817114,14
18,20,0.025,5,5,10,0.3622708796489146,-13.552047967335145,18
19,10,0.01,5,5,10,0.3622097553201977,-14.083551928477467,24
8,10,0.01,5,5,10,0.36220696811335523,-13.844113481021424,19
17,25,0.05,5,5,5,0.3619921018022771,-11.506181286309685,12
16,10,0.05,5,5,5,0.36193133939426914,-11.619141621509732,13
11,20,0.01,5,5,5,0.3618569237574104,-11.086649329217657,14
9,10,0.05,5,5,10,0.3617086233650869,-13.42956881334424,23
7,10,0.0,5,5,10,0.3616683933545678,-14.508955536515083,21
6,10,0.0,5,5,10,0.36158006142561594,-14.693988613970962,31
2,30,0.0,5,5,5,0.36145925181764144,-13.81832634302026,21
13,25,0.0,5,5,10,0.36130101880574084,-14.036960048225989,16
12,5,0.01,5,5,10,0.36124760313216026,-14.485730458585191,23
18,25,0.025,5,5,10,0.3612294074904571,-13.074438531610527,15
7,10,0.05,5,5,10,0.3611792862174727,-14.540204342741422,26
17,10,0.025,5,5,10,0.3610941297090358,-13.993035362422715,15
3,5,0.0,5,5,10,0.3610341385382939,-14.836440474122233,36
20,15,0.01,5,5,10,0.3610287634748644,-15.064007022375892,17
5,10,0.025,5,5,10,0.360543587350066,-14.069687132230783,21
8,5,0.05,5,5,10,0.36043990216293353,-14.916718265120629,27
7,20,0.01,5,5,10,0.3604391906917432,-14.498661655828641,23
18,10,0.05,5,5,10,0.3602459576317302,-14.355611006398503,28
17,15,0.025,5,5,10,0.3601434956240784,-13.747370536015922,20
6,25,0.01,5,5,10,0.36008245858447124,-14.33706972029903,22
11,5,0.0,5,5,10,0.3599851189067102,-15.610682210338394,17
11,10,0.0,5,5,10,0.35995731346689636,-14.33680453303719,22
17,15,0.01,5,5,10,0.3599315443644325,-14.381698075805403,21
16,10,0.0,5,5,10,0.3598207306049475,-14.777852909520007,24
17,25,0.0,5,5,5,0.35981686959028314,-11.522005042859234,12
19,20,0.0,5,5,5,0.3596048939283534,-12.212666796400185,7
10,10,0.0,5,5,10,0.35955582172182016,-13.767654545297777,10
6,20,0.01,5,5,10,0.359516196819401,-14.722553567993423,18
9,30,0.0,5,5,10,0.3594625084828889,-14.534623549064538,18
6,15,0.025,5,5,5,0.359417697425877,-12.377665858528756,15
18,5,0.025,5,5,10,0.3593480590674023,-14.690691908209626,24
3,15,0.0,5,5,10,0.35931087493229763,-15.705991266725283,26
15,5,0.05,5,5,5,0.35927985586833977,-12.602060808957939,15
11,15,0.025,5,5,5,0.359199314138439,-13.118852216122622,20
8,30,0.025,5,5,10,0.35914267416909446,-14.275415704459975,20
2,15,0.0,5,5,10,0.35912580870873845,-15.37856585607854,29
10,5,0.01,5,5,10,0.3590755027188399,-14.065751839326227,12
19,15,0.01,5,5,10,0.3589830531607963,-14.478708026107789,20
20,25,0.01,5,5,10,0.35878469995288953,-13.562555654788852,21
13,25,0.025,5,5,10,0.3587725481779556,-13.46654715764076,17
2,30,0.025,5,5,10,0.35876187820289374,-14.047737893013766,20
6,30,0.01,5,5,5,0.35871515570944523,-12.464549816377255,18
11,10,0.05,5,5,10,0.3586105263877961,-14.232126031639371,21
16,15,0.025,5,5,10,0.3585748634825096,-14.020959724629012,24
3,5,0.025,5,5,5,0.3584592712698562,-13.264215075130215,25
18,30,0.0,5,5,10,0.3583209975318876,-13.542915099716705,17
11,5,0.01,5,5,10,0.3580595853668729,-15.404851707188973,21
3,10,0.0,5,5,10,0.35802469275479987,-15.07436400532633,30
5,10,0.0,5,5,10,0.35790961917518355,-14.816879307974489,19
3,10,0.05,5,5,10,0.35788217427675095,-13.253190465096392,18
2,25,0.05,5,5,10,0.35775170956766106,-13.926117542807434,24
5,20,0.05,5,5,10,0.3577098963540974,-13.572920045227136,22
8,5,0.0,5,5,10,0.3576271640668536,-14.864788628957204,24
15,30,0.0,5,5,10,0.35751922593248586,-13.782590706865694,18
15,10,0.05,5,5,10,0.35732197726830656,-13.868261288907552,23
2,10,0.0,5,5,10,0.35722655126838837,-14.617788723288072,36
17,25,0.01,5,5,10,0.3571484805071572,-14.352134878626652,20
4,20,0.01,5,5,10,0.35704728173396605,-14.57812442256862,22
10,5,0.0,5,5,10,0.35695039024985126,-14.591925067149345,30
18,10,0.025,5,5,10,0.35670883189623076,-14.242568523053317,21
17,10,0.0,5,5,10,0.3566548416549868,-13.601583032161047,17
9,10,0.01,5,5,10,0.35658977287568283,-13.938531654845747,21
18,5,0.05,5,5,10,0.3565760132523656,-14.036925680024437,20
7,20,0.025,5,5,10,0.3564563140220903,-14.339056564276596,27
14,5,0.025,5,5,10,0.3563747514482373,-15.378214138359128,17
15,20,0.05,5,5,10,0.3562073487932946,-14.514818273559191,18
9,20,0.01,5,5,10,0.3561695484398021,-14.718285101859255,16
6,15,0.05,5,5,10,0.3561271408969698,-14.740769752054883,18
3,5,0.025,5,5,10,0.35605342488362,-15.014298729963533,25
2,30,0.05,5,5,10,0.3559460167980168,-14.805737657701322,26
9,5,0.0,5,5,5,0.35590784035693446,-13.726886878658146,17
16,25,0.05,5,5,10,0.35590324716737354,-12.98933013983646,20
7,5,0.01,5,5,10,0.35586994411836925,-14.99581739810312,12
8,5,0.01,5,5,10,0.355684364814297,-15.201976471142638,24
19,5,0.05,5,5,10,0.3556420519484795,-14.255670779081466,16
5,30,0.01,5,5,10,0.355534931036425,-14.531540127225849,21
8,10,0.025,5,5,10,0.3554049184605247,-12.992020492449743,17
3,10,0.01,5,5,10,0.3553425112930594,-14.682492313243706,12
2,10,0.01,5,5,5,0.35530282923598927,-13.871121927806637,27
10,10,0.01,5,5,10,0.35523615526405805,-12.622951538753918,19
19,30,0.0,5,5,10,0.35509387464263176,-13.363532520815053,18
16,10,0.025,5,5,10,0.35481896005594593,-14.869940872473801,24
12,25,0.01,5,5,10,0.3547789954437822,-14.355163513904142,16
4,25,0.05,5,5,10,0.3547425137986832,-12.283439915483552,19
5,5,0.025,5,5,10,0.3546276137208189,-14.643050467803242,18
12,10,0.01,5,5,10,0.3545965546297947,-13.36615171966682,15
16,5,0.025,5,5,10,0.35447719218934637,-13.695832146445282,9
2,10,0.05,5,5,10,0.35445475151378963,-14.997991845679985,26
10,20,0.0,5,5,10,0.3544543593886572,-13.492097321093402,19
16,30,0.05,5,5,10,0.3543276664303359,-13.70739544096732,15
6,15,0.0,5,5,10,0.3543170889660031,-14.893464246997903,22
8,25,0.05,5,5,10,0.3542581063479224,-12.625837257564399,16
20,10,0.0,5,5,10,0.3542322618361351,-13.27964957184394,20
19,30,0.025,5,5,10,0.3542254754474172,-13.693273335123447,19
11,15,0.0,5,5,10,0.35403351203328304,-14.247368659551425,27
8,20,0.01,5,5,10,0.353873470793659,-13.403536782989647,21
14,10,0.0,5,5,10,0.3538705667595376,-14.112027972573623,20
6,30,0.01,5,5,10,0.35379604726118585,-14.836882383409357,18
16,25,0.025,5,5,10,0.35378838293376014,-13.406361020460773,11
4,30,0.01,5,5,10,0.3535490979157948,-13.642544670912722,21
7,30,0.05,5,5,10,0.35347001220629604,-14.112137666479944,18
4,5,0.0,5,5,10,0.3534511586887855,-14.894591674314933,23
14,15,0.01,5,5,10,0.3534435455053755,-14.647614645283474,21
17,25,0.0,5,5,10,0.353430550668513,-13.45442513836818,12
2,30,0.01,5,5,10,0.35340775423619325,-14.272234448125088,20
19,15,0.025,5,5,10,0.35333527372606177,-14.117687175321885,21
14,20,0.01,5,5,10,0.3533110368142092,-14.642338722131996,25
5,20,0.0,5,5,10,0.35331032752075897,-14.037085348775058,24
20,30,0.0,5,5,10,0.3532926947881136,-13.631352571747144,17
19,10,0.05,5,5,10,0.35323318853771757,-14.23164078004095,23
6,25,0.0,5,5,10,0.35318754991193785,-13.99986445318409,20
3,30,0.0,5,5,10,0.35317877054398616,-14.422349870124489,19
19,30,0.01,5,5,5,0.35288973556176345,-12.53816772302846,16
13,20,0.0,5,5,10,0.35280723328544894,-14.286693937295322,19
13,10,0.01,5,5,10,0.3527618258541267,-13.977967038202827,19
12,15,0.0,5,5,5,0.3527173081516977,-11.84417710218643,14
3,25,0.01,5,5,5,0.35260294494458116,-12.276508035156295,22
5,30,0.0,5,5,10,0.35246146680882023,-14.517718348230709,17
9,15,0.0,5,5,10,0.352447625634894,-14.543921863326181,20
3,15,0.0,5,5,5,0.3521441247286189,-13.519555958528645,26
13,25,0.0,5,5,5,0.35194169022561883,-12.659634479272059,16
14,15,0.0,5,5,10,0.35187982602236073,-14.681234668099506,21
8,10,0.0,5,5,10,0.3517800326194606,-14.234816394092473,27
20,30,0.025,5,5,10,0.35175309931167403,-14.069920271045309,16
5,20,0.01,5,5,10,0.3516158907692967,-13.875557916040883,20
18,30,0.01,5,5,10,0.3513517084566995,-13.858779538829303,18
11,10,0.01,5,5,10,0.3512588475033337,-14.073765679006357,21
7,20,0.05,5,5,10,0.35125430568030125,-14.905432434521884,19
18,30,0.025,5,5,10,0.35122225140073415,-13.685645783198622,18
9,15,0.05,5,5,10,0.3510663685654439,-14.089402186446316,22
10,15,0.025,5,5,10,0.35102846876243976,-13.834307424293817,18
17,10,0.01,5,5,10,0.3509316794206892,-13.814018680331424,24
16,30,0.0,5,5,10,0.3508299703806494,-12.82005384615652,19
6,20,0.05,5,5,10,0.3508228602884975,-13.660639763717361,17
20,5,0.01,5,5,5,0.3507848368929297,-12.772591172165113,12
3,25,0.025,5,5,10,0.35055598483521505,-13.85231354774652,18
13,10,0.0,5,5,5,0.35048486733487705,-12.664350070284728,17
20,10,0.025,5,5,10,0.3501237906753296,-13.435959761060122,18
9,20,0.0,5,5,10,0.3500777559299711,-13.52517690497012,20
16,20,0.01,5,5,10,0.34997876639182296,-13.318443191097325,13
7,5,0.05,5,5,10,0.3498259608847019,-14.856600620995435,28
17,5,0.0,5,5,10,0.34955498707966653,-15.017179403180224,26
7,30,0.01,5,5,10,0.3494543979074247,-14.200638568878349,22
14,25,0.0,5,5,10,0.34938591159492427,-13.948723120436398,21
12,15,0.025,5,5,10,0.3493239928836152,-14.41375919167863,20
2,20,0.01,5,5,10,0.3492695041261895,-14.667533937195943,22
4,5,0.025,5,5,5,0.3491984915556566,-13.147002685416282,16
16,10,0.05,5,5,10,0.34908688254783443,-14.369928005901407,13
10,25,0.01,5,5,10,0.34904325916317575,-12.895084686780834,18
2,15,0.025,5,5,10,0.3486594300246067,-15.105627455823239,25
15,10,0.0,5,5,10,0.34862922996998164,-14.190066522721935,25
12,25,0.0,5,5,10,0.34861296050923646,-15.040785282131566,15
5,15,0.01,5,5,10,0.34858233053761445,-14.404025002104687,27
15,5,0.01,5,5,5,0.34856076231617045,-13.138909304916217,18
4,15,0.0,5,5,10,0.3485196106604861,-14.519227456756743,21
8,20,0.0,5,5,10,0.3482899416124602,-14.367304835276464,14
2,10,0.025,5,5,10,0.3482198295935367,-15.885255460861206,26
18,15,0.0,5,5,5,0.34818517207119015,-12.015959968972338,15
2,15,0.0,5,5,5,0.3481261219932296,-14.199621568463888,29
3,15,0.01,5,5,10,0.3481002254918627,-14.242378277990582,27
3,30,0.025,5,5,10,0.3480977759467893,-13.966247721777698,19
12,15,0.0,5,5,10,0.34796812706704916,-14.998292412992045,14
13,15,0.0,5,5,10,0.34782366111311364,-13.936317175241493,19
5,10,0.01,5,5,10,0.347783142509597,-13.702062551402811,16
12,15,0.05,5,5,10,0.34772122589115056,-14.493857746502284,19
3,20,0.025,5,5,10,0.3476482813382489,-13.374235176607561,24
17,15,0.05,5,5,10,0.3474532645083982,-14.323329563355538,21
11,20,0.05,5,5,10,0.34745105124797915,-14.38897416301893,20
11,25,0.025,5,5,10,0.3470871829377742,-13.280295411139765,14
14,25,0.025,5,5,10,0.34707796372977817,-14.59702645109658,20
3,25,0.0,5,5,10,0.34685962801896864,-13.803581719691289,20
15,30,0.025,5,5,10,0.346797084513559,-14.254722830209152,21
17,20,0.05,5,5,10,0.346704112643396,-13.962171575902143,17
6,5,0.05,5,5,10,0.3466917145610638,-14.098871489214714,16
20,15,0.05,5,5,10,0.3466661392693824,-14.167467279358736,17
16,30,0.01,5,5,10,0.3466330554888432,-12.57658682934049,19
19,10,0.025,5,5,10,0.34653225327896264,-14.325341122381001,24
3,20,0.0,5,5,5,0.34616993707625604,-13.383015956794988,22
4,10,0.05,5,5,10,0.3461524326322518,-14.474003947631033,17
4,10,0.025,5,5,10,0.3459464881013335,-14.275955487570812,22
8,25,0.025,5,5,10,0.34579580602933674,-12.832882562636774,15
17,15,0.0,5,5,10,0.3456351666718732,-14.394644084721858,21
18,10,0.01,5,5,10,0.3454916144673576,-14.993513292060998,26
4,20,0.05,5,5,10,0.34544721888328667,-14.810547301328851,22
9,20,0.025,5,5,10,0.34533081977416297,-13.259560106154396,18
11,30,0.0,5,5,10,0.3452081096347269,-14.036822601011263,15
16,20,0.0,5,5,10,0.34517195956568875,-14.037076326559875,22
10,15,0.01,5,5,10,0.34510648412031425,-14.76178932963727,15
18,25,0.01,5,5,10,0.3448622676985283,-14.445356695996361,16
14,25,0.01,5,5,10,0.3446381870434534,-14.920120950192686,21
13,20,0.01,5,5,10,0.3443671161269444,-14.085054527543942,18
14,5,0.0,5,5,10,0.3440510839752961,-14.092893096875777,22
20,25,0.05,5,5,10,0.34400960651983536,-13.732229556779995,20
3,20,0.05,5,5,10,0.34398013060596,-13.046688139147879,17
11,5,0.025,5,5,10,0.34395677964698534,-15.181332185003408,20
13,10,0.025,5,5,10,0.34361546952236727,-14.16023014422076,20
8,15,0.01,5,5,10,0.34350657071621543,-14.511398793751967,13
18,30,0.05,5,5,10,0.3432522268902112,-13.593133468824918,18
11,25,0.05,5,5,10,0.3431994570859241,-13.63616861574543,12
8,15,0.05,5,5,10,0.3430568608692448,-13.617548583105846,14
7,15,0.01,5,5,10,0.3429685838229747,-14.827911593489235,23
9,20,0.05,5,5,10,0.3429456966247831,-13.117378060258117,18
10,30,0.0,5,5,10,0.3427474486025264,-13.678402222399914,21
5,30,0.025,5,5,10,0.34260871551236804,-14.72787759415501,17
19,20,0.01,5,5,5,0.34259863425022163,-12.42420078587893,19
16,10,0.01,5,5,10,0.34247581066954014,-13.873722294430777,24
3,15,0.025,5,5,10,0.3419660010133738,-14.681417734875199,31
13,15,0.025,5,5,10,0.34193698360388397,-14.189965070459309,15
13,20,0.025,5,5,10,0.3417286776452614,-13.721165799081527,16
15,25,0.0,5,5,10,0.3416973500870112,-14.178082726763936,18
6,25,0.025,5,5,10,0.34166869522721055,-13.260020407938352,19
8,30,0.01,5,5,10,0.3416156902469635,-14.076574958060737,20
3,25,0.01,5,5,10,0.3415969272477393,-14.999411655940088,22
12,25,0.05,5,5,10,0.34147794715525354,-14.791040008222279,14
15,30,0.01,5,5,10,0.34132865437468723,-14.042135397512922,18
13,30,0.025,5,5,10,0.34128107112161044,-13.545623322229781,16
7,25,0.05,5,5,10,0.3412467323656546,-14.057192110062704,11
11,25,0.0,5,5,10,0.3411801813073245,-13.545396321561562,19
2,5,0.0,5,5,10,0.3407618470797158,-14.689412563126623,18
19,30,0.05,5,5,10,0.34072200811260117,-13.087400355053662,18
19,25,0.0,5,5,10,0.3404902857923667,-12.728447687595207,19
15,25,0.01,5,5,10,0.3404495936897293,-13.910422393757647,15
5,30,0.05,5,5,10,0.34020490752909144,-13.826615605151119,20
17,20,0.01,5,5,10,0.34010425742266426,-14.207472493832414,18
17,20,0.025,5,5,10,0.3400554935585137,-14.852649525819896,20
13,30,0.0,5,5,10,0.3399798005808722,-14.322978450665829,15
9,15,0.01,5,5,10,0.3397265860240714,-14.712636722747014,12
14,20,0.05,5,5,10,0.3397067297706481,-13.818021816580877,17
17,5,0.05,5,5,10,0.33970370869623806,-14.324804988267328,23
8,15,0.01,5,5,5,0.33952576974240606,-11.636393445030068,13
3,5,0.05,5,5,10,0.3392362706830313,-15.137871489751074,17
3,20,0.01,5,5,10,0.33875512287274917,-15.206061492421968,25
6,5,0.01,5,5,10,0.338748297835743,-14.686962205819587,11
13,10,0.05,5,5,10,0.33872000062649765,-14.079448052173541,19
4,25,0.0,5,5,10,0.33869933397948176,-14.836883475740324,16
11,15,0.01,5,5,10,0.33865790316076266,-14.13443756502483,24
20,30,0.01,5,5,10,0.3383189394638991,-14.020802159531563,17
13,10,0.0,5,5,10,0.33815344952886095,-14.629221523548432,17
14,30,0.0,5,5,10,0.33809614360469664,-14.121965933658418,17
7,5,0.0,5,5,10,0.3380927866700267,-14.65807385090743,24
18,15,0.05,5,5,10,0.33804166321533174,-14.538326887706416,22
12,20,0.01,5,5,10,0.338021686027171,-13.610345980250226,15
9,25,0.0,5,5,10,0.3379374105176853,-12.685294463911466,16
6,15,0.01,5,5,10,0.3378574355938715,-14.486206451787911,17
10,5,0.025,5,5,5,0.3378414343138477,-14.57166124311169,16
16,25,0.0,5,5,10,0.3377606530874707,-13.018088141671155,17
18,15,0.025,5,5,10,0.33760377586168366,-14.248492480866545,22
2,5,0.01,5,5,5,0.33758323588976247,-13.680204089656385,19
13,5,0.0,5,5,10,0.33757980255202585,-15.112384521195755,13
4,5,0.05,5,5,10,0.33756504742266885,-15.156615409674242,26
11,20,0.01,5,5,10,0.33725609206223867,-13.679447900267084,14
7,30,0.0,5,5,10,0.3372560758915087,-14.424912643374462,19
2,25,0.025,5,5,10,0.3371479175975639,-14.254912401962239,18
9,15,0.025,5,5,10,0.33714328512213027,-15.015106140451667,14
13,5,0.01,5,5,10,0.33702530666783365,-14.904865073696746,13
14,20,0.0,5,5,10,0.33693640697841304,-14.92502823678471,25
17,30,0.0,5,5,10,0.33690478583689315,-13.118320078404203,18
4,30,0.025,5,5,10,0.33687099775231044,-14.719370671895676,15
15,30,0.05,5,5,10,0.3367764056062036,-14.017718171625543,21
11,30,0.01,5,5,10,0.3366703346057245,-13.884889737502956,16
8,15,0.025,5,5,10,0.3366598291472772,-14.311286808760352,17
18,15,0.01,5,5,10,0.3366057444307116,-13.857678098866824,16
15,15,0.05,5,5,10,0.3363836968047884,-14.343388301770307,16
8,25,0.01,5,5,10,0.3363053861926078,-13.023890273191315,20
4,5,0.01,5,5,10,0.33617409082575045,-14.517138049584974,22
10,20,0.05,5,5,10,0.3361425794349934,-14.295022101082756,11
6,30,0.0,5,5,10,0.3360528182027401,-13.529037019707253,23
17,20,0.0,5,5,10,0.3359740454824651,-13.879113340990102,17
10,15,0.0,5,5,10,0.33584560385666146,-15.033715457350265,16
13,15,0.05,5,5,10,0.3357700412204822,-14.612014192651769,23
13,30,0.05,5,5,10,0.3357545416028441,-13.368466267329048,5
9,30,0.025,5,5,10,0.33558385184918316,-13.670356768306009,23
11,30,0.025,5,5,10,0.335551734076404,-14.015722793310452,20
14,30,0.01,5,5,10,0.3354633695412701,-13.21084960328723,22
7,15,0.0,5,5,10,0.33542558709841497,-14.334348726637918,22
9,30,0.05,5,5,10,0.33535762000222546,-14.104207837220041,21
5,15,0.05,5,5,10,0.33521907018217056,-14.380680970113625,24
7,25,0.025,5,5,10,0.3352009705968235,-13.993104809513206,13
20,25,0.0,5,5,10,0.3350624508957027,-13.935667858900143,17
