n_components,n_neighbors,min_dist,min_cluster_size,min_samples,top_n_words,coherence_score,cohenrece_score_umass,n_topics
17,15,0.05,5,5,10,0.421189442969697,-14.450974962340542,8
6,15,0.025,5,5,10,0.421096152740538,-13.48638943964038,9
7,10,0.025,5,5,10,0.4210904985178408,-14.924644227528832,7
2,10,0.01,5,5,10,0.42099588236273383,-16.196265274479067,8
11,25,0.05,5,5,10,0.42096726935443046,-14.906711507623708,8
8,25,0.0,5,5,10,0.42086363528622545,-16.03461176835561,8
14,25,0.05,5,5,5,0.42086300620483097,-11.502455372443501,5
13,10,0.01,5,5,5,0.42081501521340886,-14.080448472940835,8
14,15,0.01,5,5,10,0.42071251858013764,-15.73074161956804,9
8,10,0.01,5,5,5,0.4207071899304024,-13.955426399201137,7
18,15,0.05,5,5,10,0.42068676084068873,-15.011728328249209,8
6,5,0.0,5,5,10,0.42059517084383763,-15.261415411258017,9
5,15,0.05,5,5,5,0.420535141615737,-11.582629960145443,6
2,15,0.0,5,5,10,0.42049769389755554,-15.653727927473703,9
19,20,0.0,5,5,10,0.42043379240469964,-14.345586043656999,8
18,20,0.01,5,5,5,0.42026185656043885,-11.826550561777381,7
9,20,0.01,5,5,10,0.42017827329594015,-16.621872345250914,9
17,20,0.05,5,5,5,0.4201389694199757,-12.755431233131105,6
16,25,0.01,5,5,10,0.42010198396013837,-17.215033993585852,4
19,5,0.05,5,5,5,0.4196625491862295,-11.577556811885671,9
9,15,0.01,5,5,10,0.4196354453260946,-14.976935208646166,8
13,5,0.01,5,5,5,0.4195778796742885,-13.290599322766113,9
17,15,0.025,5,5,10,0.41956503846408516,-14.813805040841505,8
18,5,0.0,5,5,5,0.41952024164299795,-12.843543137679141,9
11,5,0.01,5,5,10,0.4194315293252682,-16.370119403987452,11
17,5,0.025,5,5,10,0.41936656059266414,-16.346548163281497,12
6,20,0.025,5,5,10,0.41934798990244865,-15.152292393021765,7
2,15,0.025,5,5,10,0.419334385744732,-15.159550376105358,8
18,5,0.025,5,5,5,0.4191215012691815,-11.797949405514462,11
10,20,0.025,5,5,10,0.41905295719295266,-15.877397867134,9
18,10,0.0,5,5,10,0.41893959258579533,-15.188922556936026,8
13,20,0.05,5,5,10,0.41882943865931466,-15.987426974649402,9
18,20,0.0,5,5,5,0.41878911402239416,-12.31782395719042,6
3,25,0.0,5,5,10,0.41874381157324597,-15.837072534518658,8
19,20,0.01,5,5,5,0.4187259286288222,-13.062136481621081,6
13,5,0.025,5,5,10,0.41827355408291667,-16.99224625976263,11
2,20,0.01,5,5,10,0.41826136283858917,-15.33146329344212,9
17,10,0.025,5,5,10,0.41807655958368495,-15.967489508445071,9
17,20,0.0,5,5,5,0.4179871919028521,-14.453290090555399,6
9,25,0.05,5,5,10,0.4179821638192099,-16.008564445002758,6
20,20,0.0,5,5,10,0.4178470995744759,-15.678273058878963,7
4,5,0.01,5,5,10,0.4177193928990688,-15.595932054036908,11
12,5,0.0,5,5,10,0.4176813275977747,-16.908100154548208,9
8,5,0.0,5,5,10,0.41759789424603816,-16.855699081316416,9
6,20,0.025,5,5,5,0.4174408344799679,-11.63911327667359,7
19,15,0.0,5,5,10,0.4173402996091105,-15.863648189893787,7
9,10,0.025,5,5,10,0.41713267038742335,-14.559234499308474,9
9,25,0.025,5,5,10,0.4170999782874655,-16.88915837719769,6
6,5,0.05,5,5,10,0.4170819104539798,-15.61013214640133,9
15,10,0.05,5,5,10,0.41707239764822246,-15.136104589225408,9
15,5,0.05,5,5,10,0.4169532306898738,-16.413336222750697,13
14,25,0.025,5,5,10,0.4169217251747549,-17.092789970211687,5
16,5,0.025,5,5,10,0.4168735167663099,-17.296717613746644,10
11,15,0.01,5,5,10,0.4167260585962002,-14.960198936879365,6
14,10,0.025,5,5,10,0.4166226425474925,-16.53673702827146,9
12,15,0.05,5,5,10,0.41632117452229683,-15.124831828348192,9
15,15,0.01,5,5,10,0.41616845456296137,-16.683497355882277,6
14,10,0.05,5,5,10,0.4160608408458578,-15.02914317822464,8
20,5,0.0,5,5,10,0.41605453665613046,-16.844691312369207,9
16,5,0.0,5,5,10,0.4158839731421995,-17.27587184462736,9
2,15,0.01,5,5,10,0.4158132319371023,-16.459677137572086,10
2,20,0.05,5,5,10,0.41580950468568156,-14.713299351808141,9
20,20,0.05,5,5,5,0.4158009933793617,-13.233699078105314,6
2,5,0.01,5,5,10,0.4157864391476791,-16.2868523117323,10
12,15,0.025,5,5,10,0.41562985269826,-14.56705348524983,8
11,10,0.0,5,5,10,0.4155249716504838,-15.34743295697513,8
2,10,0.05,5,5,5,0.4155248625701655,-12.304183314185694,9
2,5,0.05,5,5,10,0.41552470205449965,-16.702528052603864,10
18,10,0.025,5,5,10,0.41551938906318603,-14.758734043734837,8
5,20,0.0,5,5,5,0.41532932347995427,-10.157606487310176,4
5,20,0.025,5,5,10,0.41498452278866277,-14.832385825522314,7
5,5,0.01,5,5,5,0.41479645547180305,-12.440613901246824,11
9,25,0.01,5,5,10,0.4147085560805503,-15.382910526222291,8
8,5,0.025,5,5,10,0.41468398340879564,-15.45107301031795,10
14,15,0.05,5,5,10,0.4145608073577736,-16.129855840404637,8
15,10,0.0,5,5,10,0.41449051568908435,-14.984690602892822,9
15,25,0.01,5,5,10,0.41441118037474417,-14.605353562391965,8
12,15,0.0,5,5,10,0.41422098491742904,-14.99545644523324,8
2,25,0.025,5,5,10,0.41385338000243815,-15.538626237096885,10
19,5,0.025,5,5,10,0.4137989728592749,-15.204228446923565,9
11,25,0.0,5,5,10,0.4137903056384372,-16.287255455721432,8
17,5,0.0,5,5,5,0.41360318189246736,-12.872302298334223,11
10,25,0.05,5,5,10,0.41325571291380714,-16.346471584549313,6
3,5,0.025,5,5,10,0.41313877876782334,-15.906707382661775,10
20,15,0.0,5,5,5,0.4130517997444447,-12.581430804490072,6
6,15,0.01,5,5,10,0.413024398196014,-13.85839173629909,9
19,5,0.05,5,5,10,0.41300187248391695,-16.007622679510987,9
7,5,0.025,5,5,10,0.41284152239503114,-14.905232326411713,10
14,15,0.05,5,5,5,0.4127999830331707,-12.911166805057013,8
17,25,0.01,5,5,10,0.412758718129098,-16.76028232101049,8
7,10,0.05,5,5,5,0.41267591882840216,-12.361086494353819,9
14,20,0.0,5,5,10,0.41258089439589174,-14.820526716375698,7
12,25,0.0,5,5,10,0.41250521348194946,-15.895432929881583,8
4,20,0.05,5,5,10,0.41226276228507147,-15.129083472617111,7
14,20,0.01,5,5,5,0.4120486669879526,-12.19973791000867,7
11,20,0.01,5,5,10,0.4119684323803809,-13.956720285701758,8
10,25,0.025,5,5,5,0.41193857941815615,-12.06481726668939,6
4,10,0.05,5,5,10,0.41190550140590276,-14.780322451454607,10
19,15,0.025,5,5,10,0.41183709573930904,-16.390823975561574,5
14,10,0.01,5,5,10,0.4115091095735415,-15.786878434921896,9
4,5,0.025,5,5,5,0.4113721968838459,-12.963479052728166,11
16,10,0.05,5,5,10,0.4113430600461042,-15.796270804915293,9
2,10,0.025,5,5,10,0.4112573968461494,-15.976849127876653,9
15,25,0.0,5,5,10,0.41107060876564067,-14.057861346127282,8
20,25,0.01,5,5,10,0.4108336383789225,-15.927499506647248,9
16,15,0.0,5,5,10,0.41078502694776853,-15.55272217882302,8
8,5,0.01,5,5,10,0.41078067991213824,-15.369889268662254,11
16,25,0.05,5,5,10,0.41077647441150855,-15.212395928801355,7
17,5,0.0,5,5,10,0.4104362256112462,-16.29407653071712,11
12,5,0.01,5,5,10,0.4102835612610998,-15.810102897552095,8
18,15,0.0,5,5,10,0.4101454378027965,-14.776088750171107,7
9,20,0.0,5,5,10,0.4100407821795277,-16.955165419040068,4
11,5,0.025,5,5,10,0.4097795090904599,-15.708660847634171,10
17,10,0.0,5,5,10,0.4097086648392534,-15.299817340243886,9
19,25,0.01,5,5,5,0.4096365254572996,-13.751246647693193,6
3,10,0.025,5,5,5,0.40963121501336985,-11.939763184784386,11
3,5,0.01,5,5,10,0.40952821643735965,-16.37663305951812,11
7,25,0.05,5,5,10,0.40933609913427405,-15.828376878344473,9
20,10,0.0,5,5,10,0.4093080364639719,-15.62563246318473,7
15,25,0.025,5,5,10,0.4092423335404968,-14.22281088114581,8
20,10,0.01,5,5,10,0.40881010165635967,-15.097758620173396,10
8,15,0.0,5,5,10,0.40860528816389097,-13.973648038840212,8
2,25,0.0,5,5,10,0.4085970728132081,-14.90019985062543,10
2,10,0.0,5,5,5,0.4085476265016727,-12.865979141998722,9
18,15,0.01,5,5,10,0.40853580295173264,-15.951450195525254,6
5,20,0.01,5,5,5,0.4080362040622498,-12.151647775115302,7
10,10,0.05,5,5,10,0.40772430074440685,-15.577082671831125,9
12,25,0.01,5,5,10,0.40769074099900166,-16.181508272003548,8
19,5,0.0,5,5,10,0.40768913259977657,-14.689001163518258,8
2,5,0.0,5,5,10,0.40721700566215463,-16.129657624955325,11
15,5,0.025,5,5,5,0.40671350987611665,-13.215867065076113,12
6,15,0.05,5,5,10,0.4064461940890604,-16.419882269271554,5
20,5,0.025,5,5,10,0.4064274611158764,-16.034692974110172,10
6,5,0.05,5,5,5,0.40641411251139814,-12.96499744872181,9
17,15,0.01,5,5,5,0.40561284761997246,-11.982145567917167,7
8,20,0.0,5,5,10,0.4055772112021008,-15.332994455442295,8
5,5,0.025,5,5,5,0.4052731442441312,-14.358982845871358,11
20,5,0.01,5,5,10,0.40488218434643053,-14.968806978100424,10
6,25,0.025,5,5,10,0.404698550253476,-14.70932500857614,8
19,5,0.0,5,5,5,0.4046966848389409,-14.03329629118578,8
15,10,0.025,5,5,10,0.40456003348489306,-14.779521969220987,9
2,25,0.01,5,5,10,0.40424199928014204,-14.399230876079118,8
13,10,0.025,5,5,10,0.4041460088364728,-15.30141247618385,8
5,20,0.025,5,5,5,0.40397671300704036,-12.716020761517415,7
10,5,0.01,5,5,5,0.40376920029419944,-13.470179605957126,10
13,15,0.025,5,5,10,0.4037645662492351,-15.54808406402135,8
19,10,0.05,5,5,10,0.4037640360011691,-14.131545777538635,7
6,10,0.0,5,5,10,0.40356775364849773,-15.0093711710834,9
17,15,0.0,5,5,10,0.4034875914979002,-15.452915113693738,8
4,5,0.0,5,5,10,0.4031129927903241,-15.709479628180496,12
2,10,0.05,5,5,10,0.4030783596340874,-15.968876970519766,9
3,25,0.025,5,5,10,0.4029988232657427,-14.968167530650328,8
17,25,0.05,5,5,5,0.4029289910492814,-11.995400518195154,7
2,25,0.0,5,5,5,0.4029100334270806,-13.40887889573547,10
11,10,0.05,5,5,10,0.40286129397764314,-14.961512378058245,8
14,15,0.01,5,5,5,0.4028593495107325,-13.347177366846108,9
18,20,0.025,5,5,5,0.4026264497213874,-12.046009755997403,7
11,5,0.01,5,5,5,0.4025421830848609,-13.334422742428563,11
15,10,0.0,5,5,5,0.4022495983856531,-12.808544462054051,9
7,10,0.0,5,5,10,0.4019724879110334,-14.56081015208646,8
2,25,0.05,5,5,5,0.4018690951851297,-14.01722677583797,8
16,25,0.05,5,5,5,0.40181384118962044,-11.99839846400502,7
10,5,0.0,5,5,5,0.4016233456558098,-13.709420368837865,9
10,5,0.025,5,5,10,0.4016024944123358,-15.468774335781115,4
7,15,0.01,5,5,10,0.40135383062712215,-15.021744785274015,8
11,15,0.0,5,5,10,0.400816615649567,-14.737180082802592,8
14,15,0.0,5,5,10,0.40070275757723284,-15.45805411914148,8
9,15,0.0,5,5,10,0.4006813206647946,-14.764798208955,5
3,10,0.025,5,5,10,0.4006778162294805,-14.907509333975833,11
13,15,0.01,5,5,10,0.40044791377067857,-13.825198334624421,8
2,25,0.025,5,5,5,0.4003411747558387,-11.922343489727417,10
13,5,0.05,5,5,5,0.40030001985838926,-12.940084978413134,10
2,5,0.025,5,5,10,0.399901823686658,-14.186613253789055,10
16,5,0.05,5,5,5,0.3996645035568209,-15.139407542265282,12
6,5,0.01,5,5,10,0.3995456079406415,-15.324929000434082,8
8,5,0.05,5,5,10,0.3993480694809476,-15.270421879466072,10
5,15,0.05,5,5,10,0.39922139564245135,-16.274536919426502,6
16,15,0.025,5,5,10,0.3991428224687436,-14.843383967099358,8
9,25,0.0,5,5,10,0.3987750038520348,-14.591999352470157,8
8,25,0.01,5,5,10,0.398653018198108,-15.375682229924175,7
14,10,0.0,5,5,10,0.39844437042186376,-14.595019460941442,8
10,10,0.0,5,5,10,0.3982395956966111,-15.877170260679689,8
20,5,0.025,5,5,5,0.39816789063656344,-12.833994518561468,10
17,20,0.01,5,5,5,0.398074883776817,-13.99274561827671,6
12,10,0.025,5,5,10,0.3979685906575379,-14.301592919959644,7
15,20,0.01,5,5,10,0.3978763711454373,-15.365636605046374,8
5,10,0.025,5,5,10,0.39783462910658585,-15.132186337388795,9
9,20,0.025,5,5,10,0.39748642534088996,-16.44500055446623,10
7,20,0.0,5,5,5,0.3973908410225462,-12.052466027199323,5
2,5,0.01,5,5,5,0.3971191945364796,-13.173185537856929,10
3,15,0.0,5,5,10,0.3969331444759708,-14.897962621557557,6
9,20,0.05,5,5,5,0.3969030788714707,-13.065607418515143,4
4,5,0.01,5,5,5,0.3964098343151273,-13.668016626723887,11
19,5,0.025,5,5,5,0.39628342761724145,-12.998994909088218,9
10,5,0.0,5,5,10,0.39619465847825686,-15.439843763661209,9
8,15,0.05,5,5,10,0.3958372456719494,-16.262775777230345,7
14,25,0.0,5,5,10,0.39579486447315093,-16.772385304286146,5
15,20,0.0,5,5,10,0.39562009239262574,-14.98057091228061,8
9,10,0.05,5,5,5,0.3956161942034443,-12.412352268545336,6
15,15,0.05,5,5,10,0.3955499551819652,-15.49617113464378,4
3,5,0.025,5,5,5,0.39526665542542117,-13.489492480231231,10
6,10,0.025,5,5,10,0.39517710338697937,-15.434999982793553,8
13,25,0.025,5,5,5,0.39507038722029897,-10.141000670436428,4
20,25,0.0,5,5,10,0.3947984010129828,-15.793277522806537,10
4,20,0.025,5,5,10,0.394641138020265,-13.787130530595455,7
11,20,0.0,5,5,10,0.3945366004595711,-14.134182513697578,8
3,10,0.05,5,5,10,0.39429143283197476,-15.0151168567384,8
11,15,0.05,5,5,5,0.39428288021683877,-12.13005360910121,6
6,15,0.05,5,5,5,0.39422678388325544,-11.884178322361812,5
3,10,0.01,5,5,10,0.39410993757484447,-14.964844866963821,10
6,10,0.05,5,5,10,0.3940533250579808,-14.85606314027743,9
3,25,0.01,5,5,10,0.39396560900056443,-14.828465478013015,8
15,5,0.01,5,5,5,0.3938677087091019,-13.503015490225426,12
13,15,0.05,5,5,10,0.3937613897163389,-14.974425348276963,8
12,15,0.01,5,5,10,0.3933532146035964,-14.791748984146501,9
12,5,0.025,5,5,5,0.3929939580180538,-13.158716070480352,9
14,15,0.025,5,5,10,0.39292448901288285,-15.405899551668373,8
2,25,0.05,5,5,10,0.3927918182989747,-14.608884014976534,8
13,10,0.01,5,5,10,0.3926780992251379,-16.322448865754286,8
12,15,0.05,5,5,5,0.3925683211576423,-12.999563373007343,9
7,5,0.05,5,5,5,0.39255881050517577,-12.026351396100873,11
9,10,0.0,5,5,10,0.3920102817273,-15.40122096636556,8
20,5,0.0,5,5,5,0.3916942107444066,-15.72586674963732,9
8,5,0.025,5,5,5,0.39163464029357387,-12.842224614416313,10
20,25,0.025,5,5,10,0.3911386475318018,-14.28993733364379,4
2,5,0.0,5,5,5,0.3910962248125799,-13.309930146661122,11
10,10,0.025,5,5,10,0.3910856077468619,-15.983809997430805,9
6,20,0.05,5,5,10,0.3910001262754781,-15.154684986733557,7
7,20,0.01,5,5,10,0.3909318383479642,-14.850800493882256,9
13,5,0.025,5,5,5,0.39080245409851344,-14.656968830330133,11
16,5,0.01,5,5,5,0.39070632794653576,-13.902290132030071,9
7,10,0.05,5,5,10,0.3902932600348112,-14.76536050146516,9
15,10,0.05,5,5,5,0.39001992604338415,-14.233126441719827,9
4,10,0.0,5,5,10,0.38942342728410156,-15.460642134672021,10
8,10,0.05,5,5,10,0.38936478670232894,-14.986545874758903,9
16,15,0.01,5,5,10,0.38905315283429626,-14.080744901479473,8
12,5,0.0,5,5,5,0.38831236092158616,-14.631988064366805,9
11,10,0.025,5,5,10,0.3882300178079151,-15.831203970836283,8
20,25,0.025,5,5,5,0.3875034105695277,-11.714541214778777,4
17,10,0.05,5,5,10,0.38720775463764395,-16.021813032079006,10
11,5,0.025,5,5,5,0.38716326458455375,-12.561053404484209,10
6,5,0.025,5,5,5,0.3871350849839646,-12.435541560088875,9
14,15,0.025,5,5,5,0.38698026200166197,-11.64392104384192,8
4,5,0.025,5,5,10,0.386913936245694,-15.079410869607852,11
13,10,0.0,5,5,10,0.3868051188993108,-16.480657079993087,10
11,5,0.0,5,5,5,0.38679254648449113,-12.622477754457964,11
4,15,0.01,5,5,5,0.3867188315256903,-12.69759749149499,6
13,10,0.05,5,5,10,0.38670855328748505,-15.37284014148887,8
4,5,0.0,5,5,5,0.3867057366487508,-13.699920249530503,12
20,20,0.0,5,5,5,0.3866851607565574,-14.542292979101015,7
19,5,0.01,5,5,10,0.38668081485157,-15.606036636411924,10
9,10,0.01,5,5,10,0.38666277808149613,-14.998276254187317,8
18,25,0.05,5,5,10,0.3863040342027361,-14.490821603213387,8
4,10,0.025,5,5,10,0.38612638574515046,-15.3477068276925,9
14,5,0.01,5,5,10,0.38604269692420384,-15.505861856464909,10
6,20,0.01,5,5,10,0.3854283724569676,-14.44513740424206,9
4,5,0.05,5,5,10,0.3853584566297714,-15.139164125096128,9
20,10,0.025,5,5,10,0.38531773614096915,-15.339356870114155,10
9,5,0.025,5,5,5,0.385294585298759,-13.17343506247021,9
3,10,0.0,5,5,10,0.3849322155247406,-14.230586406478462,8
8,20,0.025,5,5,10,0.38480929307239725,-16.941405429954433,5
12,10,0.05,5,5,5,0.3846307429806802,-11.089466266216718,6
3,5,0.05,5,5,10,0.3844371060404004,-15.86085421774033,11
8,5,0.01,5,5,5,0.3843656854124783,-13.042406932693217,11
8,5,0.05,5,5,5,0.3842449325341684,-13.835900691565863,10
3,5,0.05,5,5,5,0.38419283620118116,-12.719853967853116,11
15,10,0.01,5,5,5,0.3841377212363458,-11.345356722106922,5
12,25,0.05,5,5,5,0.38407230897598116,-13.510129099116739,5
2,10,0.0,5,5,10,0.3836565458211184,-15.836959311300735,9
11,10,0.01,5,5,10,0.3832075938505965,-14.614136870048045,8
4,10,0.01,5,5,10,0.382063844762772,-14.582823485766296,10
7,10,0.01,5,5,10,0.38097346225957085,-14.517985000984245,7
5,5,0.0,5,5,5,0.38092182090916527,-13.161070663903647,11
2,15,0.05,5,5,10,0.38071716871750627,-14.804193758338116,8
20,5,0.05,5,5,5,0.3803027075830425,-10.690035727864228,7
10,5,0.05,5,5,10,0.3800282362094286,-15.291274357387772,6
16,25,0.0,5,5,10,0.37975653310247076,-16.06206731040422,5
20,15,0.01,5,5,10,0.3794170131164456,-15.65527996419408,6
12,5,0.05,5,5,5,0.37894127792724785,-14.406612252715071,9
6,10,0.01,5,5,10,0.3788246860680933,-15.460426873612121,5
14,5,0.01,5,5,5,0.37881743796899975,-13.183450992481335,10
20,20,0.025,5,5,5,0.3785543360926707,-13.682239366685991,6
6,5,0.0,5,5,5,0.3782062025215671,-12.314569025404545,9
16,10,0.025,5,5,5,0.3774107322931914,-14.638918655625595,7
6,20,0.0,5,5,10,0.3770886646249885,-15.799070337649784,6
13,10,0.025,5,5,5,0.3764788929865276,-13.174111143797129,8
17,10,0.01,5,5,10,0.3763353618702916,-14.666922290391186,8
13,10,0.05,5,5,5,0.3753657249070321,-13.445576795948613,8
12,10,0.01,5,5,5,0.3753282858093863,-12.908114690416465,6
7,20,0.0,5,5,10,0.3751794064298639,-15.493494838219243,5
11,5,0.05,5,5,5,0.3750327559852284,-12.874165516633107,11
16,15,0.05,5,5,10,0.3747578018644992,-14.695763779778106,8
9,5,0.01,5,5,5,0.3736752723855086,-13.377001746627677,10
6,20,0.0,5,5,5,0.37366014414110693,-13.554828662957808,6
14,5,0.05,5,5,5,0.37274789484265186,-13.86615986647726,10
5,20,0.05,5,5,10,0.3719898597775546,-14.440087696903097,6
16,5,0.025,5,5,5,0.3670263920884915,-15.412470705884276,10
14,5,0.025,5,5,5,0.3668666411314247,-14.9084727057076,11
17,20,0.025,5,5,5,0.36587015590326316,-14.479476756955075,6
16,10,0.01,5,5,5,0.3652335520986137,-15.899034575163466,6
19,15,0.025,5,5,5,0.3652116471100993,-14.479341544162477,5
15,5,0.05,5,5,5,0.36435160431343444,-14.514802147169533,13
16,25,0.01,5,5,5,0.36393295537865794,-12.531333625081862,4
4,5,0.05,5,5,5,0.3631298481486434,-12.791406288795287,9
17,5,0.05,5,5,10,0.36312553195286335,-14.504523641046047,8
20,25,0.05,5,5,10,0.3625953380541839,-16.21143594304666,4
15,15,0.01,5,5,5,0.3619938504859706,-13.366443681054921,6
19,25,0.05,5,5,5,0.3600497412245298,-13.394032347342678,6
15,10,0.01,5,5,10,0.3599373500727977,-14.736739800262882,5
14,25,0.025,5,5,5,0.3593492180830177,-15.156166709396857,5
9,5,0.05,5,5,5,0.35933671118285293,-12.76197770176776,9
6,20,0.05,5,5,5,0.35887923418525053,-12.385068984987113,7
16,10,0.0,5,5,5,0.3581971321883159,-15.016421288629877,7
15,10,0.025,5,5,5,0.35749902618988805,-12.411213339338161,9
10,5,0.05,5,5,5,0.3571085516659561,-12.224949096721819,6
18,20,0.05,5,5,5,0.3567623923015839,-12.986715092737603,7
16,20,0.025,5,5,10,0.35620122568346546,-15.588831894730689,5
9,5,0.0,5,5,5,0.3550810271216377,-14.309826566184677,11
19,15,0.01,5,5,5,0.35357093149967966,-16.83909626773569,5
3,5,0.0,5,5,5,0.3528042773106108,-14.423986047917534,11
16,20,0.025,5,5,5,0.3483145719893038,-12.692528610447456,5
15,5,0.0,5,5,5,0.3480796996962633,-16.331016815487878,8
16,25,0.0,5,5,5,0.3480347348636529,-10.76716637899185,5
20,5,0.01,5,5,5,0.3460755045377618,-12.39454316322608,10
16,20,0.01,5,5,10,0.34368027365277704,-14.337927788372713,6
18,5,0.05,5,5,10,0.3433122725036121,-14.002211062932613,6
9,20,0.05,5,5,10,0.340895891776015,-15.455782221114092,4
20,5,0.05,5,5,10,0.33837510650082886,-14.128459409966629,7
15,15,0.025,5,5,5,0.3330852211231182,-12.518248339486659,6
6,25,0.05,5,5,5,0.3313509689589639,-14.019790190653866,5
4,15,0.0,5,5,5,0.33021049529482516,-12.917103406719473,6
8,5,0.0,5,5,5,0.3291396684781991,-16.398326303847178,9
6,5,0.01,5,5,5,0.3290787861294929,-11.846691075463381,8
20,25,0.05,5,5,5,0.32882493120450634,-13.76664174530516,4
6,25,0.0,5,5,5,0.32871032491348806,-14.53232756489452,5
12,5,0.01,5,5,5,0.32836747604071925,-14.36554094020404,8
14,5,0.0,5,5,10,0.3274872453274545,-14.43382847221446,8
14,25,0.0,5,5,5,0.32684465836334986,-13.98546396229462,5
5,5,0.05,5,5,5,0.3264463205626249,-8.928263479552086,4
9,20,0.0,5,5,5,0.3263216159589765,-11.608040182019218,4
4,25,0.025,5,5,5,0.32611276256237864,-13.983140512400865,5
15,15,0.0,5,5,5,0.32442278014353815,-14.079806279286322,6
14,5,0.0,5,5,5,0.3196742348469467,-11.982572908015873,8
20,15,0.05,5,5,5,0.31964311098923437,-15.208132180267791,5
16,5,0.0,5,5,5,0.3189922677924209,-16.168930484967042,9
5,5,0.05,5,5,10,0.317705435700636,-13.608602851952185,4
3,5,0.01,5,5,5,0.31675408958077544,-13.799275329616767,11
10,5,0.025,5,5,5,0.3050685978727565,-13.377703623115712,4
20,15,0.01,5,5,5,0.294878521439694,-14.060247131234537,6
8,20,0.05,5,5,5,0.29151019040260284,-14.068039455627174,4
10,15,0.025,5,5,5,0.28906021074196936,-14.087663679432962,4
8,20,0.025,5,5,5,0.27434105578575596,-14.66911274971407,5
18,10,0.05,5,5,5,0.2498631475351533,-15.240197631551027,5
15,15,0.05,5,5,5,0.21911482350418343,-13.843693859434985,4
